Title,Interview Date,Employee Type,Offer,Experience,Interview Type,Application,Interview,Question
Technical Account Manager," Jan 23, 2017"," Anonymous Employee in  Charlotte, NC",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through college or university. The process took 4+ weeks. I interviewed at Microsoft (Charlotte, NC) in October 2015.']","[""It's all very conversational. I was hired through a Microsoft Academy of College Hire program. It's a very young and fun group. There were four back-to-back interviews. Started with introduction of yourself, your previous work experience and school project. Then they will ask what's your impression about Microsoft and what is your thought about the position you are applying for. What is your interest/ focus. They really care about what type of your personality is""]","["" general introduction. I was asked what to do if I'm about to pass deadline. \xa0 "", '2 Answers']"
Technical Account Manager," Oct 20, 2016"," Anonymous Interview Candidate in  Provo, UT",['No Offer'],['Positive Experience'],['Average Interview'],"['I applied through college or university. The process took 1 day. I interviewed at Microsoft (Provo, UT) in October 2016.']","['They asked me about a project I performed, and informed me that they will ask me question during the interview about it. The interviewer was not informed about how the process would continue, or it was his tecnique to avoid telling me if I would pass to a 2nd interview, but he did not tell me what the next steps were, or when could I expect to have feedback from them.']","[' What project can you mention? \xa0 ', '2 Answers', ' How did you organize yourself and how did you prepare to accomplish it? \xa0 ', '1 Answer']"
Technical Account Manager," Sep 11, 2017"," Anonymous Employee in  Bellevue, WA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through an employee referral. I interviewed at Microsoft (Bellevue, WA).']","['After getting accepted and invited to come to campus after a phone interview. The on campus interview was an all day experience. Assigned a TAM chaperone who met me in the morning, had lunch with me and escorted me out at the end of the day. Also helped shepherd me between my 3 interviews. The first interview was more about me and what I have done and what I want to do. The second was more technical in nature. The third was more interpersonal interaction with a manager and role play with ""clients"".']","[' What would your ideal job be? \xa0 ', '1 Answer']"
Technical Consultant," Feb 17, 2015", Anonymous Interview Candidate,['No Offer'],['Neutral Experience'],['Difficult Interview'],['I applied through college or university. I interviewed at Microsoft.'],"['campus interview', 'The interviewer is a senior manager in IT consultant department in bay area. He introduced the role first and start ask interview questions. most of them are behavior questions. The interview lasts about 30 minutes']","[' what is your favorite course? who do you think is the smartest person in the world? what is the IT trend in the coming 4 or 5 years. \xa0 ', 'Answer Question']"
Technical Editor," Jul 6, 2016"," Anonymous Interview Candidate in  Redmond, WA",['Declined Offer'],['Neutral Experience'],['Average Interview'],"['I applied in-person. The process took 2 weeks. I interviewed at Microsoft (Redmond, WA) in August 2012.']","['It was good in that I had a sense of how the team worked and what was being sought in a candidate in the informational. Great experience on that. Then I got called back for the formal loop, and was told that I was a strong candidate and then got ghosted after I had already told my current manager I was interviewing. Not happy about the dodging of emails and not saying straight out that they had hired someone else.']","[' Describe how I handled an challenging author when giving editing feedback. \xa0 ', '1 Answer']"
Technical Sales," Apr 7, 2014", Anonymous Interview Candidate,['No Offer'],[],[],[],"['Submitted resume online and was given an acknowledgement message of receipt. They said "" we will retain your details in our system so that we may contact you again as we move through our candidate consideration process."" I never heard back from them for the position I applied for.']",[]
Technical Sales Specialist," Jan 12, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Difficult Interview'],['I applied online. The process took 6 weeks. I interviewed at Microsoft in July 2014.'],"['Internal recruiter called me and interviewed me about my resume, hiring manager called later that week for an informal interview, next interview was ""final\'s day"" where a few of us were brought on-site and had 5 interviews lasting about 45mins-1hr each with lunch provided after the first 3 or so. Was not told I had the job until a few days later by the recruiter at which time compensation negotiations began.']","["" lots of scenario questions, each interview had a separate theme but they don't tell you, i.e. difficult person, technical skill test, manager interview, team mate interview, etc... \xa0 "", 'Answer Question']"
Technical Solutions Consultant," Nov 10, 2016", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Difficult Interview'],['I applied through an employee referral. The process took 3+ months. I interviewed at Microsoft in June 2016.'],"['I had two phone interviews, one with the recruiter and one with the hiring manager. Then there was a half day in person interview with four colleagues and a product demo with the full team. After the in person interview I spoke with the hiring manager for about two weeks before the final decision was made.']","[' Why do you want to work at Microsoft? \xa0 ', 'Answer Question', ' What is a job responsibility/characteristic you want to avoid? \xa0 ', 'Answer Question']"
Technical Solutions Consultant," Feb 14, 2017"," Anonymous Interview Candidate in  Redmond, WA",['No Offer'],['Neutral Experience'],['Average Interview'],"['I applied through college or university. The process took 3+ months. I interviewed at Microsoft (Redmond, WA) in October 2016.']","['Interviewed on my college campus, then was flown to headquarters for 2 more behavioral interviews. Interview questions were very standard. How would you handle a certain situation, why do you want to work for Microsoft, etc.']","[' Do you think of yourself as a leader? \xa0 ', '1 Answer']"
Test Engineer," Nov 15, 2010"," Anonymous Interview Candidate in  Seattle, WA",['No Offer'],['Neutral Experience'],['Average Interview'],"['The process took 1 day. I interviewed at Microsoft (Seattle, WA) in March 2010.']","['Three people to interview in the morning to noon, then have a lunch with the last interviewer. Each of them asked several questions to let you solve. Those questions are not directly connected to the position. Kind like a general question, like sorting or how to make a game. After you give a solution to the simpler version of questions, they will add some conditions to let you solve again.']","[' measure the max transferring speed of a hard disk only using copy command \xa0 ', 'Answer Question']"
Test Engineer," Apr 13, 2010"," Anonymous Employee in  Redmond, WA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through an employee referral. The process took 2 days. I interviewed at Microsoft (Redmond, WA) in August 2008.']","[""Phone interview is easy as I'm an referral. They just ask me how you test an object and stuff like that."", ""On site I was asked a mapping charerter array question, link list circular loop question and others. But overall, it's pretty easier, as long as you study, you should be fine.""]","[' Circular link list \xa0 ', '1 Answer', ' Character Array map question \xa0 ', '1 Answer']"
Technology Evangelist," Jun 6, 2016", Anonymous Interview Candidate,['No Offer'],['Negative Experience'],[],[],"[""Was terribly disorganized. Interviewers didn't have a clear or consistent vision for the role. They did not seem to know what they were looking for. Ultimately, I don't think they filled the position.""]","[' How you do envision this role? (Responding to my same question) \xa0 ', 'Answer Question', ' What excites you about this position? \xa0 ', 'Answer Question', ' what is your 30/60/90 day plan? \xa0 ', 'Answer Question']"
Technology Sales Specialist," Oct 24, 2015"," Anonymous Employee in  Austin, TX",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['I applied through a recruiter. The process took 5+ weeks. I interviewed at Microsoft (Austin, TX) in March 2011.']",['I was interviewing for a role as a Dynamics CRM specialist supporting Dell computer. the interview was a 5 to 7 step process with stakeholders from both Dell and Microsoft'],"[' White board the difference between Dynamics CRM and Salesforce.com \xa0 ', '1 Answer']"
Global Manager," Jul 14, 2011"," Anonymous Interview Candidate in  Seattle, WA",['No Offer'],['Negative Experience'],['Difficult Interview'],"['I applied online. The process took 4 weeks. I interviewed at Microsoft (Seattle, WA) in June 2011.']","['I applied online and was contacted by an internal recruiter after two weeks following my submittal. I had a 30 min phone interview with the recruiter followed a few days later by a 30 min phone interview with the hiring manager. Approximately one week passed and I received an email from the recruiter informing me that they would like to fly me out for the face-to-face interviews. I flew to Seattle the night before my interviews and the next day interviewed with 5 separate people for about 1 hour each. The final interview was with the hiring manager and I could tell he had no plan to make an offer as all of the questions reverted back to typical HR behavioral based in nature. It was obvious he was “riding the clock” to get me out of there. I flew back home that night on a red eye.', 'Upon reflection, I believe the main reason for not making an offer was due to cultural mismatch. If you are from the east coast like I, then you need to understand the culture in Washington State is extremely different (E.g. very quirky people, passive-aggressive personalities, everyone owns a pet, etc.). For people like myself coming from the east coast; not so much this way.']","[' Tell me about a time you had to .... \xa0 ', '1 Answer']"
TPM," Apr 12, 2017", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Difficult Interview'],['I applied through a staffing agency. The process took 2 weeks. I interviewed at Microsoft.'],"['Hiring manager called directly, they took one round of tech discussion over phone mainly scenario based and after a week called me for an onsite interview. At onsite I had one to one with two people fro the team.']","[' All scenario based from a technical manager perspective and white board algo. \xa0 ', '1 Answer']"
Hardware," Sep 10, 2014", Anonymous Interview Candidate,['No Offer'],[],[],[],"['Applied through website of Microsoft, took about 2 weeks for setting up an oncampus interview. He is an alumni at my school and mostly asking about computer architecture, then asking about a whole bunch of technical companies and what they do.']","[' Explain how a CPU work \xa0 ', 'Answer Question']"
Hardware," Feb 4, 2015", Anonymous Interview Candidate,['No Offer'],['Neutral Experience'],['Average Interview'],['I applied online. I interviewed at Microsoft.'],"['On campus interview, I applied online and through a career fair, not sure through which channel did they find me. Received an email one day to sign up for their on-campus interviews so I filled in a form and got an interview']","[' Went through my resume and asked me to expound on it, some behavioral questions as well, all in all not too hard. \xa0 ', 'Answer Question']"
Hardware Engineer," Jun 22, 2017"," Anonymous Employee in  Redmond, WA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through an employee referral. I interviewed at Microsoft (Redmond, WA) in February 2016.']","['Skype since returning intern to different team. I did not have to fly in or anything. So, I was lucky because on campus interviews can be brutal. Especially for my position.']","[' Design question. Designing a dataflow pipeline... \xa0 ', '1 Answer']"
Hardware Engineer," Oct 27, 2016"," Anonymous Interview Candidate in  Seattle, WA",['No Offer'],['Positive Experience'],['Average Interview'],"['I applied through college or university. The process took 4+ weeks. I interviewed at Microsoft (Seattle, WA) in October 2016.']",['Applied through UW career fair. Got an email to let me schedule an interview online after a week. 30 min on campus interview. Went through resume. The interview was not hard.'],"[' Is there any case I have encountered that the simulation passes and it doesnt work on board? \xa0 ', 'Answer Question']"
Hardware Engineer," Aug 12, 2015"," Anonymous Employee in  Redmond, WA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through college or university. The process took a week. I interviewed at Microsoft (Redmond, WA) in May 2011.']","[""Applied through career fair. School interview, followed by phone interview and then on-site interview done by 5-6 people. Then you'll hear back from them in a week or two. After 3 months doing internship, I got a full-time offer. You can end up in any hardware program without your knowing so if you know what exactly you want to do make sure to convey that during your internship.""]","[' - What is OpAmp?', '- BJT and MOSFET Large-Signal Questions?', '- How can you improve wending machine', '- Questions on your expereinces listed on your resume \xa0 ', 'Answer Question']"
Hardware Engineer," Sep 23, 2015", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Average Interview'],[],['I received a 30min phone interview after the career fair. The hr sent me a form about different positions in hardware. The engineer asked me half behavioral and half technical questions. We went through the resume first and then he asked about how to test a chip when you know it had failure in simulation.'],"[' how to test a chip when you know it had failure in simulation. \xa0 ', 'Answer Question']"
Hardware Engineer," Apr 24, 2015"," Anonymous Employee in  Seattle, WA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied through other source. The process took 7+ months. I interviewed at Microsoft (Seattle, WA) in April 2015.']","['Met 8 (!) people, all working on various aspects of a product. Interviews earlier in the day focused on probing my problem solving. During the middle interviews, I solved some standing issues in the group. During the final interviews, it was very relaxed and inter-personal, and was intuitively obvious I had gotten the job.']","[' Derive the transfer function of a non-ideal capacitor, including all the effects you can think of. \xa0 ', 'Answer Question']"
Hardware Engineer," Jan 29, 2015", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Average Interview'],['I applied through college or university. The process took 2 weeks. I interviewed at Microsoft.'],"['On campus recruiting event for hardware engineer at Microsoft.', 'Got an email from the HR regarding the on-campus interview and signed up for a 30 minutes time slot.', 'Interview was mostly on the resume, past experience, project experience, intern experience with a focus on the technical side. Fairly simple and easy.']","[' What was the most technical job you have worked on? \xa0 ', '1 Answer']"
Hardware Engineer," Dec 6, 2015", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Average Interview'],['I applied through college or university. The process took 5 weeks. I interviewed at Microsoft.'],['applied during career fair and got an email about schedule an interview. Signed up online and had on campus interview two week after. basic behavioral questions. questions were not difficult. it lasted 30 minutes. got another email 3 weeks later saying that i passed first interview but the position was filled already.'],"[' how to work with a team. \xa0 ', 'Answer Question']"
Hardware Engineer," Jun 22, 2016"," Anonymous Employee in  Redmond, WA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 1 day. I interviewed at Microsoft (Redmond, WA) in May 2013.']","[""It took a whole day. After a brief talk with the recruiting manager, some experienced engineers from different areas (RF, EM, wireless, and EE) interviewed me one by one, an hour for each. Overall, the interview went on well. No one expected me to know everything but all of them were obviously interested in the logic behind my thoughts. I was familiar with EM, on which we could discuss a lot deeper. On other topics, the typical scenario was that I was given a question that I couldn't give a straight answer to it. Then the interview gave me some hints or background information to continue. I was a nice experience.""]","[' Started with block diagram of a wireless receiver. And then followed with questions about noise figure, image suppressing filter, etc. \xa0 ', 'Answer Question']"
Hardware Engineer," Sep 16, 2014", Anonymous Interview Candidate,['No Offer'],[],[],[],"['The process is very simple. By the way, this interview is in school. It should take around 30 minutes, but for me it took only around 20 minutes. It is very straight forward. Three questions are waiting for you. From the point view of today, the questions are quite simple. All about transistors and gates.']","[' Half the frequency of clock \xa0 ', '1 Answer']"
Hardware Engineer," Nov 27, 2014", Anonymous Interview Candidate,['No Offer'],['Average Interview'],[],['I applied through college or university. I interviewed at Microsoft.'],['Got an on-campus interview. Questions were general and did an walk-through of my resume. But was not able to match me to a group for further consideration of interview. The interview was ok though.'],"[' Why do we use FPGA? \xa0 ', 'Answer Question']"
Hardware Engineer," Dec 6, 2014", Anonymous Interview Candidate,['No Offer'],['Neutral Experience'],['Average Interview'],['I applied through college or university. The process took 3 weeks. I interviewed at Microsoft in November 2014.'],"[""Microsoft comes to my campus, and I was invited to a campus interview because I submitted my resume a few weeks ago. Met one on one, the interviewer is an Indian hardware verification engineer in Microsoft. Questions are mostly related to the Operating System. He asked me to describe how scheduler in the real world works, and in low level, how interrupt works. I guess my description about the interrupt was not quite accurate, and I was not prepared to answer this type of questions. He also asked about what's the most impressive project I have done and why.""]","[' Assume I do not know anything about interrupt, explain to me what interrupt is and how it works. \xa0 ', 'Answer Question']"
Hardware Engineer," Nov 13, 2014", Anonymous Interview Candidate,['No Offer'],['Neutral Experience'],['Average Interview'],['I applied through college or university. The process took 4+ weeks. I interviewed at Microsoft.'],['I talked to them during career fair and about 1 month later they gave me a campus interview. The interview was 30 minutes and the recruiter I was talking to is friendly.'],"[' All behavior questions \xa0 ', 'Answer Question']"
Hardware Engineer," Oct 12, 2013", Anonymous Interview Candidate,['No Offer'],[],[],['I applied through college or university. I interviewed at Microsoft in September 2013.'],"['Got an on-campus interview by submitting resume through campus job fair. Interview last for 30mins. Questions including: RC circuits, high-pass low-pass, ideal opamp gain. build latch with NAND gates.']","[' latch question \xa0 ', 'Answer Question']"
Hardware Engineer," Oct 6, 2013", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Difficult Interview'],['I applied through college or university. The process took 1 day. I interviewed at Microsoft.'],['Interviewed on campus'],"[' Explain theory of dipole moments. \xa0 ', 'Answer Question']"
Hardware Engineer," Sep 20, 2013", Anonymous Interview Candidate,['No Offer'],['Difficult Interview'],[],['I applied through college or university. I interviewed at Microsoft in December 2011.'],"['One round on campus about 45 min, one final round on site. 4 or 5 interviews in a row.']","["" ask about set-up and hold time, ask what's fast possible clock frequency. \xa0 "", 'Answer Question']"
Hardware Engineer," Jul 16, 2013", Anonymous Interview Candidate,['No Offer'],[],[],[],"[""Travel was paid for and very easy to schedule. Interview consisted of 3-4 one on one interviews with people from different teams within the division. Asked mainly technical questions, testing questions and software questions. I don't remember being asked any behavioral questions.""]","[' Favorite sorting algorithm? \xa0 ', 'Answer Question']"
Hardware Engineer," Jun 27, 2013"," Anonymous Interview Candidate in  Redmond, WA",['No Offer'],['Neutral Experience'],['Difficult Interview'],"['I applied through an employee referral. The process took 6+ months. I interviewed at Microsoft (Redmond, WA).']","['It takes a long time for recruiters to get back to interviewers. I took 5 weeks before they told me they hired someone else.', ""Also, be ready to talk pretty much all day and not really get to eat lunch. I was pretty exhausted by the time 6PM rolled around, and I'd started at 10AM. Also, be very prepared to answer questions about your school projects.""]","[' A single-elimination tennis tournament has n teams. How many games will be played before there is a winner? \xa0 ', '3 Answers']"
Hardware Engineer," Mar 2, 2013"," Anonymous Interview Candidate in  Mountain View, CA",['No Offer'],['Neutral Experience'],['Average Interview'],"['I applied through college or university. The process took 1 day. I interviewed at Microsoft (Mountain View, CA) in October 2012.']","['The on-site interview is very much, pure technical. The question is basically related with my resume, which implies if the resume do not get their interest, I will not get this chance for interview. There are 4 round of interview, in each of session, there is one interviewer discuss with me about my research or related area.']","[' What does your interaction with the industry help you to learn? \xa0 ', 'Answer Question']"
Hardware Engineer," Apr 9, 2013"," Anonymous Interview Candidate in  Seattle, WA",['No Offer'],['Positive Experience'],['Difficult Interview'],"['I applied through college or university. The process took 3 weeks. I interviewed at Microsoft (Seattle, WA) in December 2012.']","['applied via college info event. wrote a nice cover letter to HR and he forwarded me a chance for phone interview.', 'phone interview setup with application. interview consist of Mech E asking me how i solve problems and how would I ask for help', 'then i waited 2 weeks and email invitation to Seattle.', '4 interviews, however, i only had 3 technical and 1 HR. i realized when I only had 1 HR interview; i was on the short end?']","[' explain monte carlo method \xa0 ', 'Answer Question']"
Hardware Engineer," Mar 31, 2013"," Anonymous Employee in  Redmond, WA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through college or university. The process took 4 weeks. I interviewed at Microsoft (Redmond, WA) in October 2012.']","['Started the process by applying through my campus recruiting website. I was contacted by a campus recruiter for MS and was invited for an on-campus screening. The interviewer was an engineer for the Surface team, and asked me a variety of relatively basic/intermediate circuit analysis questions as well as design questions. Some questions that were asked involved a voltage clipper circuit, BJT amplifiers, and some digital logic.', 'A couple weeks after this interview, they contacted me for a final round at the MS headquarters in Redmond, WA. Since I lived within ~15 miles I opted to drive there myself, though they did offer plane/hotel accommodations for out of state applicants. Once I got there, I was briefed by a different recruiter who explained that I would be in 3-5 interviews with engineers from the Xbox team.', 'The interview process was very straightforward, and all of the engineers I talked to were extremely friendly and put me at ease. Mostly I was surprised at the lack of technical and puzzle questions throughout the interview (I got asked more technical questions during the screening). The first interviewer asked me to explain several transistor/op amp type circuits and asked detailed questions about some of my previous projects in school. The second interviewer was very laid back and asked general questions about my background and why I wanted to work there. After this, I had a lunch interview (yes, I had to answer all sorts of behavioral questions in between chews) and then met with the 4th. I guess I met expectations at this point, because my next interviewer was the hiring manager who oversaw the division. He asked me some tough questions about my background (probably to make sure I was really qualified) and then answered a lot of questions I had about the role.', 'About 5 days later I got a call from the recruiter saying that I got the position! The manager also sent me an email congratulating me.']","[' What were some design tradeoffs you have made with a project? How did you make the decision and why? \xa0 ', 'Answer Question']"
Hardware Engineer," Feb 12, 2013"," Anonymous Interview Candidate in  Redmond, WA",['No Offer'],['Positive Experience'],['Average Interview'],"['I applied through college or university. I interviewed at Microsoft (Redmond, WA).']","[""I first had an interview on campus for the hardware Engineering position. It was a very general interview where I was asked questions about experiences and course projects I'd listed on my resume. At the end of it, I was asked what kind of position within the hardware division I was interested in and I opted for Firmware/Embedded Systems."", 'I was called for the onsite interview. It was a five round interview process where I interviewed with people from the xbox and surface teams. I was expecting firmware type questions and most of my questions were circuit design/VLSI type questions. There were some puzzles thrown in as well. Overall, I thought the interview process was pretty simple and straight forward but they were looking to hire someone who was not looking at working on something in particular. They were looking for a well rounded Electrical Engineer who could fill the PCB design, Digital Design and Firmware Engineering roles all with ease.', 'I was given a transistor circuit and I was asked to find the current flowing through one of the resistors.']","[' Write a program in the language of your choice to shuffle a deck of cards. And how would you do it without using the rand function? \xa0 ', 'Answer Question', ' Write a Program to reverse the order of a linked list using recursions. \xa0 ', 'Answer Question', ' I was given a transistor circuit in common base mode and was asked to find the current flowing through one of the resisters. \xa0 ', 'Answer Question', "" Write a program to count the number of bits that are '1' a 32 bit integer. \xa0 "", 'Answer Question']"
Hardware Engineer," Feb 27, 2013", Anonymous Interview Candidate,['No Offer'],[],[],['I applied through college or university. I interviewed at Microsoft.'],"['From University Career fair, I invited to interview at my school']","[' They gave me a RC circuit, and ask me to find rise and fall time. \xa0 ', 'Answer Question']"
Hardware Engineer," Jan 25, 2013", Anonymous Interview Candidate,['No Offer'],[],[],['I applied through college or university. The process took 2 days. I interviewed at Microsoft.'],"[""I submitted resume in campus career fair, got reply pretty quick. After two turns of phone interview, they couldn't place me in a fit group, I got declines.""]","[' They asked some questions regarding logic design, data structure, your resume, nothing is hard, all quite easy as long as you are prepared. \xa0 ', 'Answer Question']"
Hardware Engineer," Feb 4, 2013"," Anonymous Interview Candidate in  College Station, TX",['No Offer'],['Positive Experience'],['Easy Interview'],"['I applied through college or university. The process took 2 weeks. I interviewed at Microsoft (College Station, TX) in October 2012.']","['Just went through my resume and talked about my intern experiences.', 'Even talked about my cellphone case.']","[' no tech problem, which is kinda disappointed as i prepared for it. \xa0 ', 'Answer Question']"
Hardware Engineer," Nov 14, 2012"," Anonymous Interview Candidate in  College Park, MD",['No Offer'],['Average Interview'],[],"['I applied through college or university. I interviewed at Microsoft (College Park, MD) in September 2012.']","[""Campus interview. Questions basically on my resume, and asked my interests on which area.30 minutes long. But I feel the interviewer didn't know or understand my specialty.""]","[' What role do you feel ideal for this company \xa0 ', 'Answer Question']"
Hardware Engineer," Oct 11, 2012"," Anonymous Interview Candidate in  Mountain View, CA",['No Offer'],['Average Interview'],[],"['I interviewed at Microsoft (Mountain View, CA) in May 2012.']","['1. Phone Interview', 'Resume Qs; write-back/through cache; logic design: use mux to realize xor function', '2. Onsite', 'three persons:', 'first one asked about timing and my project', 'second one asked about logic design, metastability, and my project.', 'third one asked about cache, link list, etc']","["" How to find out the TLB size?(don't remember very clearly) \xa0 "", 'Answer Question']"
Hardware Engineer," Oct 22, 2012"," Anonymous Interview Candidate in  Cambridge, MA",['Declined Offer'],['Positive Experience'],['Average Interview'],"['I applied through college or university. The process took 1 day. I interviewed at Microsoft (Cambridge, MA) in October 2012.']","[""30 minute interview in my university's career center."", 'Started with a generic ""tell me about a technical problem you faced and how you solved it or are in the process of solving it""', 'Then we talked about simulation vs experiment in very general almost philosophical terms.', 'Then we talked about thermal expansion in materials and assemblies with different materials.']","[' Then a brain teaser about 3 light bulbs in a room, each bulb is connected to one switch outside the room. Each switch is connected to only one bulb. If you are outside the room and can do anything to the switches but can only go in the room once to see the bulbs, how can you figure out which bulb is attached to which switch? \xa0 ', '1 Answer']"
Hardware Engineer," Oct 21, 2010"," Anonymous Interview Candidate in  Madison, WI",['No Offer'],['Neutral Experience'],['Average Interview'],"['I applied through a recruiter. The process took 1 day. I interviewed at Microsoft (Madison, WI) in October 2010.']","['1. Explain about my research area', '2. Technical questions', '- How will you swap variables in C', '- Linked list', '- Binary search']","[' How will you swap the contents in two variables in C? \xa0 ', '1 Answer']"
Hardware Engineer," Apr 4, 2012"," Anonymous Interview Candidate in  Redmond, WA",['No Offer'],['Neutral Experience'],['Difficult Interview'],"['I applied through college or university. The process took 4 weeks. I interviewed at Microsoft (Redmond, WA) in March 2012.']",['The phone interview was for 30 mins. This was followed by 1:1 onsite interview.'],"[' Design an XOR gate using only two 2:1 mux. \xa0 ', '2 Answers']"
Hardware Engineer," Feb 29, 2012"," Anonymous Interview Candidate in  Seattle, WA",['No Offer'],['Neutral Experience'],['Average Interview'],"['The process took 4+ months. I interviewed at Microsoft (Seattle, WA) in February 2012.']","[""I had a 1:1 interview for a first round, and talked to hardware engineers about interest in power electronics and control systems and the interview went well and I was informed 3 weeks after that I made it to final rounds in Seattle. It took about 3 months for them to set up the final rounds and mentioned that they told more people than they should have about final rounds, nevertheless I was selected. I arrived at Seattle thinking I will continue my interview process for the same position in electronics hardware engineering, but I was surprised to see that my 5 interviews were all about mechanical engineering, structural mechanics, and product design which was not made clear to me before starting. Needless to say I was unprepared for that kind of interview and didn't do as well as I hoped.""]","[' Deriving beam bending relations \xa0 ', 'Answer Question']"
Hardware Engineer Intern," Dec 21, 2011"," Anonymous Employee in  Redmond, WA",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['The process took 2+ months. I interviewed at Microsoft (Redmond, WA) in December 2011.']","['I applied online through my career site, and also went to a resume building session and dropped off my resume, never expecting to get an interview.', ""\xa0\xa0\xa0\xa0I flew to Seattle, and everything was taken care of. Hotel, rental car, plane ticket. The first day you're there, you are able to explore Seattle. You are also invited to a recruiting event where they rented out a bowling place with OPEN BAR for the applicants to relax and get to know their recruiters. The applicant pool there was quite intimidating. Everyone is from the top engineering schools in the US. MIT, Stanford, UChicago, Maryland, UCLA Berkley, GA Tech just to name a few. And here I am from the University of Florida(lol). I was able to meet some program managers and talk to them about what they do.The next morning we were swept away in a MS shuttle into the interviewing room."", '\xa0\xa0\xa0The interviews consisted of four 1:1 interviews for full time and intern positions. All of my interviews were very technical. My first interview was with a PCB designer for windows phone, and coincidentally my current internship consisted of me doing PCB design for high frequency applications. He asked me a lot of questions pertaining to my work, and will really make you think.', '\xa0\xa0\xa0\xa0Ironically, my second interviewer was a lead designer for PC hardware, which I talked to the night before at the intern event. We had a nice conversation, which then led into the technical question. It was primarily based on Microprocessor applications, and I was able to work it out even though I had dropped the class that semester.', ""\xa0\xa0\xa0\xa0My third interview was with the Lead Xbox Designer, who had about 20 years of experience under his belt. Really nice guy, but this time the interview didn't go as well. He asked me a lot about pcb design, signal integrity, and pcb design. I couldn't get the signal integrity question right, but he was able to help me work through it by applying easy to understand analogies and concepts. I felt pretty bad about this interview but kept my chin up."", '\xa0\xa0\xa0\xa0My last interview was with another MS employee who was exceptionally bright in circuit design and programming. This guy grilled me so bad in circuit design. The interview consisted of two problems consisted of circuit analysis, and op amp transfer function derivation. I struggled a lot on these questions and felt that I bombed this last interview.', '\xa0I was pretty depressed after the interview as I felt it went horrible. After all the interviews, we were told to hang out in the library and eat lunch while the interviewers deliberated. One by one, the full time applicants were pulled inside the office to be given their results. Finally, the interns were pulled one by one. I was pulled in last, and was not feeling so confident, because of the 12 applicants that were there, only one had been given a solid ""yes"". Two other applicants were given ""maybes"". I was the last one to be pulled in, and was extended an offer, which I accepted on the spot.', ""P.S. - To be honest, I answered a lot of questions wrong. But it's important to voice how you work our your problems aloud and show them what you're thinking. Also, there was no lack of talent there in the applicant pool. But what I did notice was that some applicants were lacking social skills. I do not think that I had the most intellectual prowess of the group, but I believe that my prior work experience and social skills were able to boost my chances in the deliberation.""]","[' If you increase the width of a PCB trace, does it decrease or increase the trace impedance? \xa0 ', '3 Answers', ' What factors control the impedance of a trace? \xa0 ', '2 Answers', ' What happens to a signal integrity as you increase length and when there is return current? \xa0 ', '2 Answers', ' Derive the transfer function of a specific Op Amp configuration \xa0 ', 'Answer Question', ' Find the collector current based on this configuration and voltages. \xa0 ', 'Answer Question']"
Hardware Engineering," Nov 9, 2015"," Anonymous Interview Candidate in  Atlanta, GA",['No Offer'],['Neutral Experience'],['Average Interview'],"['I applied through college or university. The process took 2 weeks. I interviewed at Microsoft (Atlanta, GA) in October 2015.']","['i applied for hardware engineering position, imagining it would be an electrical engineering position, but ended up interviewing with a supply chain engineer. Therefore, i was quite surprised when i knew about it during the interview and was completely unprepared about the ""What will your role be in supply chain team"" question. The interview is nice and friendly, and there is nothing unexpected except for this.']","[' What is the biggest challenge you faced? \xa0 ', 'Answer Question']"
Hardware Engineering," Jan 19, 2015", Anonymous Interview Candidate,['No Offer'],['Average Interview'],[],['I applied through college or university. I interviewed at Microsoft in October 2014.'],"['Initial interview on campus. Talked about experience, and asked questions regarding knowledge & skills indicated on resume. Questions are basic, such as advantages and disadvantages of FPGA, difference between BJT and CMOS, what I gained from my extra curriculum and leadership activities, etc. Although I failed to remember things from the smith chart...']","[' Smith chart \xa0 ', 'Answer Question']"
Hardware Engineering," Mar 16, 2015", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Average Interview'],['I applied through an employee referral. The process took 4+ weeks. I interviewed at Microsoft in February 2015.'],"['One round of phone interview, conducted by an Engineer in technical division. No process of background checking with HR. Just go through my resume and asked related technique questions. Followed by a few behavior questions.']","[' Do you wanna get a further experience which closely related to your academic background or be flexible to do something maybe not that related. \xa0 ', 'Answer Question']"
